Numero da Venda;Data da Venda;Data do Envio;ID Canal;ID Loja;ID Produto;ID Promocao;ID Cliente;Quantidade Vendida;Quantidade Devolvida
979410;31/12/2017;04/01/2018;4;236;1493;10;8299;8;0
979411;31/12/2017;08/01/2018;8;247;726;10;14298;8;0
979412;31/12/2017;31/12/2017;0;303;1035;10;16336;8;0
979413;31/12/2017;31/12/2017;0;218;822;10;1672;8;0
979414;31/12/2017;31/12/2017;0;203;1201;10;28413;8;0
979415;31/12/2017;01/01/2018;1;233;1656;10;36197;8;0
979416;31/12/2017;31/12/2017;0;303;1104;10;32497;8;0
979417;31/12/2017;31/12/2017;0;213;49;10;27705;8;0
979418;31/12/2017;05/01/2018;5;309;1364;10;7279;8;0
979419;31/12/2017;04/01/2018;4;309;1657;10;15662;8;0
979420;31/12/2017;01/01/2018;1;309;517;10;17512;8;0
979421;31/12/2017;31/12/2017;0;306;614;10;12482;8;0
979422;31/12/2017;31/12/2017;0;306;577;10;32092;8;0
979423;31/12/2017;08/01/2018;8;306;134;10;21938;8;0
979424;31/12/2017;09/01/2018;9;306;365;10;12643;8;0
979425;31/12/2017;01/01/2018;1;306;50;10;19363;8;0
979426;31/12/2017;02/01/2018;2;306;1034;10;16745;8;0
979427;31/12/2017;31/12/2017;0;306;1568;10;17674;8;0
979428;31/12/2017;31/12/2017;0;238;1318;10;24567;4;0
979429;31/12/2017;07/01/2018;7;232;872;10;26989;4;0
979430;31/12/2017;02/01/2018;2;212;1164;10;25752;4;0
979431;31/12/2017;01/01/2018;1;202;1262;10;4057;4;0
979432;31/12/2017;01/01/2018;1;212;759;10;28240;4;0
979433;31/12/2017;31/12/2017;0;250;70;10;32915;4;0
979434;31/12/2017;31/12/2017;0;201;1213;10;33726;4;0
979435;31/12/2017;04/01/2018;4;210;849;10;22669;4;0
979436;31/12/2017;01/01/2018;1;246;240;10;38265;4;0
979437;31/12/2017;31/12/2017;0;217;66;10;11242;4;0
979438;31/12/2017;31/12/2017;0;204;471;10;2400;4;0
979439;31/12/2017;01/01/2018;1;235;126;10;29413;4;0
979440;31/12/2017;31/12/2017;0;305;47;10;26645;4;0
979441;31/12/2017;31/12/2017;0;231;313;10;23223;4;0
979442;31/12/2017;01/01/2018;1;236;943;10;24695;4;0
979443;31/12/2017;01/01/2018;1;243;1127;10;23169;4;0
979444;31/12/2017;04/01/2018;4;306;126;10;19583;4;0
979445;31/12/2017;07/01/2018;7;309;1411;10;32687;24;0
979446;31/12/2017;06/01/2018;6;248;437;10;20085;24;0
979447;31/12/2017;08/01/2018;8;295;459;5;10536;18;0
979448;31/12/2017;04/01/2018;4;200;1450;4;5629;26;0
979449;31/12/2017;04/01/2018;4;200;982;4;9250;26;0
979450;31/12/2017;31/12/2017;0;43;2492;4;12308;120;0
979451;31/12/2017;01/01/2018;1;307;2510;5;8331;120;0
979452;31/12/2017;31/12/2017;0;309;2492;10;20943;80;0
979453;31/12/2017;31/12/2017;0;306;1390;10;36516;16;0
979454;31/12/2017;01/01/2018;1;200;249;4;27299;12;1
979455;31/12/2017;02/01/2018;2;166;1387;4;16476;13;1
979456;31/12/2017;06/01/2018;6;19;330;4;30788;13;1
979457;31/12/2017;31/12/2017;0;159;1055;4;26825;13;1
979458;31/12/2017;31/12/2017;0;92;1091;4;10186;13;1
979459;31/12/2017;10/01/2018;10;92;1336;4;29677;13;1
979460;31/12/2017;31/12/2017;0;124;1305;4;39360;13;1
979461;31/12/2017;05/01/2018;5;87;282;4;32843;13;1
979462;31/12/2017;01/01/2018;1;261;1039;5;33261;13;1
979463;31/12/2017;31/12/2017;0;294;1610;5;21960;13;1
979464;31/12/2017;05/01/2018;5;253;709;5;34727;13;1
979465;31/12/2017;03/01/2018;3;255;1331;5;22242;13;1
979466;31/12/2017;02/01/2018;2;254;575;5;18809;13;1
979467;31/12/2017;04/01/2018;4;310;259;5;22334;13;1
979468;31/12/2017;01/01/2018;1;159;832;4;10203;6;1
979469;31/12/2017;31/12/2017;0;294;901;5;16383;6;1
979470;31/12/2017;05/01/2018;5;278;80;5;19318;6;1
979471;31/12/2017;31/12/2017;0;221;1554;10;24393;8;1
979472;31/12/2017;31/12/2017;0;221;468;10;34771;8;1
979473;31/12/2017;31/12/2017;0;222;1211;10;11010;8;1
979474;31/12/2017;04/01/2018;4;226;37;10;17093;8;1
979475;31/12/2017;31/12/2017;0;309;1190;10;17412;4;1
979476;31/12/2017;04/01/2018;4;206;2504;10;18066;80;1
979477;31/12/2017;01/01/2018;1;310;426;5;19663;39;1
979478;31/12/2017;03/01/2018;3;200;631;4;24193;30;2
979479;31/12/2017;03/01/2018;3;199;1162;4;8910;39;2
979480;31/12/2017;31/12/2017;0;309;616;10;6230;16;2
979481;31/12/2017;02/01/2018;2;199;484;4;10296;6;1
979482;31/12/2017;31/12/2017;0;308;1282;4;13551;6;1
979483;31/12/2017;02/01/2018;2;165;744;4;21754;6;1
979484;31/12/2017;31/12/2017;0;69;947;4;19148;6;1
979485;31/12/2017;03/01/2018;3;69;1;4;25636;6;1
979486;31/12/2017;03/01/2018;3;132;598;4;19792;6;1
979487;31/12/2017;31/12/2017;0;196;1424;4;15819;6;1
979488;31/12/2017;01/01/2018;1;307;1578;5;35387;39;1
979489;31/12/2017;02/01/2018;2;306;1436;10;20602;16;1
979490;31/12/2017;31/12/2017;0;307;1557;5;3317;26;1
979491;31/12/2017;06/01/2018;6;247;937;10;18526;8;1
979492;31/12/2017;31/12/2017;0;200;297;4;4549;6;1
979493;31/12/2017;03/01/2018;3;23;177;4;13573;6;1
979494;31/12/2017;31/12/2017;0;110;1613;4;7201;6;1
979495;31/12/2017;31/12/2017;0;175;1273;4;11623;6;1
979496;31/12/2017;31/12/2017;0;18;931;4;24301;6;1
979497;31/12/2017;04/01/2018;4;159;427;4;7820;39;1
979498;31/12/2017;01/01/2018;1;306;1629;10;26927;4;1
979499;31/12/2017;04/01/2018;4;230;941;10;4007;4;1
979500;31/12/2017;05/01/2018;5;230;1377;10;1685;4;1
979501;31/12/2017;01/01/2018;1;230;707;10;5945;4;1
979502;31/12/2017;31/12/2017;0;230;1288;10;25265;4;1
979503;31/12/2017;01/01/2018;1;220;1163;10;23627;8;1
979504;31/12/2017;06/01/2018;6;308;13;4;14055;6;1
979505;31/12/2017;31/12/2017;0;200;125;4;17414;6;1
979506;31/12/2017;07/01/2018;7;92;905;4;35010;6;1
979507;31/12/2017;03/01/2018;3;253;1273;5;29411;6;1
979508;31/12/2017;09/01/2018;9;307;881;5;28636;6;1
979509;31/12/2017;01/01/2018;1;294;427;5;8328;39;1
979510;31/12/2017;31/12/2017;0;221;1091;10;31123;8;1
979511;31/12/2017;05/01/2018;5;281;1311;5;15967;6;1
979512;31/12/2017;10/01/2018;10;307;882;5;18425;6;1
979513;31/12/2017;01/01/2018;1;284;723;4;21476;6;1
979514;31/12/2017;31/12/2017;0;176;1340;4;36982;6;1
979515;31/12/2017;04/01/2018;4;24;939;4;30598;6;1
979516;31/12/2017;05/01/2018;5;76;119;4;9460;6;1
979517;31/12/2017;02/01/2018;2;8;300;4;36601;6;1
979518;31/12/2017;31/12/2017;0;230;698;10;22647;8;1
979519;31/12/2017;31/12/2017;0;221;1541;10;26646;8;1
979520;31/12/2017;31/12/2017;0;203;1388;10;14191;8;1
979521;31/12/2017;08/01/2018;8;306;980;10;10617;8;1
979522;31/12/2017;31/12/2017;0;306;1373;10;33635;8;1
979523;31/12/2017;10/01/2018;10;92;436;4;15428;39;1
979524;31/12/2017;08/01/2018;8;166;2505;4;14496;120;1
979525;31/12/2017;01/01/2018;1;97;2494;4;12204;120;1
979526;31/12/2017;31/12/2017;0;200;186;4;27836;24;1
979527;31/12/2017;06/01/2018;6;200;962;4;27784;26;1
979528;31/12/2017;31/12/2017;0;200;1393;4;10648;52;1
979529;31/12/2017;31/12/2017;0;200;440;4;29129;54;1
979530;31/12/2017;31/12/2017;0;306;1049;10;31856;16;1
979531;31/12/2017;05/01/2018;5;306;1489;10;22931;16;1
979532;31/12/2017;31/12/2017;0;306;1140;10;18840;16;1
979533;31/12/2017;31/12/2017;0;306;761;10;29621;8;1
979534;31/12/2017;03/01/2018;3;306;620;10;7053;8;1
979535;31/12/2017;03/01/2018;3;307;249;5;13986;18;1
979536;31/12/2017;31/12/2017;0;308;1268;4;35143;18;1
979537;31/12/2017;31/12/2017;0;308;1420;4;30714;18;1
979538;31/12/2017;07/01/2018;7;308;1186;4;12610;26;1
979539;31/12/2017;31/12/2017;0;308;1416;4;11202;39;1
979540;31/12/2017;03/01/2018;3;308;1033;4;29720;39;1
979541;31/12/2017;31/12/2017;0;309;976;10;15743;24;1
979542;31/12/2017;31/12/2017;0;307;709;5;20663;13;1
979543;31/12/2017;09/01/2018;9;307;1036;5;37108;13;1
979544;31/12/2017;31/12/2017;0;310;1375;5;7121;13;1
979545;31/12/2017;02/01/2018;2;310;320;5;32322;13;1
979546;31/12/2017;07/01/2018;7;310;1527;5;22831;13;1
979547;31/12/2017;01/01/2018;1;308;1136;4;34652;13;1
979548;31/12/2017;31/12/2017;0;308;828;4;4908;13;1
979549;31/12/2017;31/12/2017;0;200;737;4;29880;13;1
979550;31/12/2017;31/12/2017;0;260;323;5;30793;13;1
979551;31/12/2017;31/12/2017;0;301;1362;5;29380;13;1
979552;31/12/2017;02/01/2018;2;276;616;5;15255;13;1
979553;31/12/2017;02/01/2018;2;281;524;5;25373;13;1
979554;31/12/2017;31/12/2017;0;281;248;5;23621;13;1
979555;31/12/2017;02/01/2018;2;281;1035;5;17849;13;1
979556;31/12/2017;31/12/2017;0;256;383;5;17075;13;1
979557;31/12/2017;31/12/2017;0;268;1509;5;31199;13;1
979558;31/12/2017;02/01/2018;2;268;37;5;4440;13;1
979559;31/12/2017;31/12/2017;0;261;865;5;29193;13;1
979560;31/12/2017;01/01/2018;1;99;1412;4;29587;13;1
979561;31/12/2017;31/12/2017;0;104;1187;4;32493;13;1
979562;31/12/2017;01/01/2018;1;24;182;4;30035;13;1
979563;31/12/2017;02/01/2018;2;63;1138;4;8039;13;1
979564;31/12/2017;31/12/2017;0;110;1396;4;27618;13;1
979565;31/12/2017;31/12/2017;0;159;1079;4;30656;13;1
979566;31/12/2017;31/12/2017;0;24;1198;4;14293;13;1
979567;31/12/2017;04/01/2018;4;18;301;4;13956;13;1
979568;31/12/2017;31/12/2017;0;110;1385;4;16734;13;1
979569;31/12/2017;04/01/2018;4;162;727;4;28246;13;1
979570;31/12/2017;07/01/2018;7;11;1010;4;30557;13;1
979571;31/12/2017;03/01/2018;3;61;258;4;14667;13;1
979572;31/12/2017;02/01/2018;2;107;1499;4;19377;13;1
979573;31/12/2017;31/12/2017;0;107;1326;4;13792;13;1
979574;31/12/2017;04/01/2018;4;62;1422;4;9615;13;1
979575;31/12/2017;04/01/2018;4;62;1610;4;10118;13;1
979576;31/12/2017;01/01/2018;1;18;603;4;13051;13;1
979577;31/12/2017;31/12/2017;0;107;1298;4;3893;13;1
979578;31/12/2017;03/01/2018;3;8;1583;4;20532;13;1
979579;31/12/2017;01/01/2018;1;283;1010;4;19227;13;1
979580;31/12/2017;01/01/2018;1;283;1185;4;17131;13;1
979581;31/12/2017;06/01/2018;6;8;675;4;32903;13;1
979582;31/12/2017;31/12/2017;0;165;1449;4;7201;13;1
979583;31/12/2017;02/01/2018;2;3;1577;4;20822;13;1
979584;31/12/2017;31/12/2017;0;162;684;4;14061;13;1
979585;31/12/2017;04/01/2018;4;284;1089;4;5165;13;1
979586;31/12/2017;07/01/2018;7;23;1530;4;22859;13;1
979587;31/12/2017;05/01/2018;5;18;973;4;10489;13;1
979588;31/12/2017;06/01/2018;6;165;323;4;28656;13;1
979589;31/12/2017;31/12/2017;0;139;1147;4;23136;13;1
979590;31/12/2017;31/12/2017;0;307;1382;5;28012;12;1
979591;31/12/2017;06/01/2018;6;307;534;5;15348;12;1
979592;31/12/2017;31/12/2017;0;307;80;5;5315;12;1
979593;31/12/2017;31/12/2017;0;200;958;4;13252;12;1
979594;31/12/2017;01/01/2018;1;24;1016;4;18726;12;1
979595;31/12/2017;06/01/2018;6;199;1135;4;34190;12;1
979596;31/12/2017;31/12/2017;0;121;942;4;19751;12;0
979597;31/12/2017;07/01/2018;7;248;457;10;23877;12;0
979598;31/12/2017;03/01/2018;3;88;988;4;7023;12;0
979599;31/12/2017;06/01/2018;6;54;909;4;21977;12;0
979600;31/12/2017;04/01/2018;4;26;561;4;11728;12;0
979601;31/12/2017;07/01/2018;7;147;177;4;13505;12;0
979602;31/12/2017;02/01/2018;2;199;1287;4;12771;12;0
979603;31/12/2017;04/01/2018;4;199;132;4;17874;12;0
979604;31/12/2017;02/01/2018;2;199;620;4;21900;12;0
979605;31/12/2017;31/12/2017;0;200;744;4;32754;12;0
979606;31/12/2017;31/12/2017;0;200;610;4;15592;12;0
979607;31/12/2017;31/12/2017;0;308;1139;4;24094;12;0
979608;31/12/2017;02/01/2018;2;307;68;5;5084;12;0
979609;31/12/2017;01/01/2018;1;307;548;5;13333;12;0
979610;31/12/2017;31/12/2017;0;306;178;10;12415;12;0
979611;31/12/2017;03/01/2018;3;306;117;10;24585;12;0
979612;31/12/2017;31/12/2017;0;306;960;10;15319;12;0
979613;31/12/2017;31/12/2017;0;310;754;5;22671;12;0
979614;31/12/2017;08/01/2018;8;310;870;5;30742;12;0
979615;31/12/2017;03/01/2018;3;310;1454;5;22641;12;0
979616;31/12/2017;31/12/2017;0;310;95;5;33287;12;0
979617;31/12/2017;31/12/2017;0;309;817;10;10837;12;0
979618;31/12/2017;31/12/2017;0;309;459;10;17835;12;0
979619;31/12/2017;31/12/2017;0;43;1545;4;15055;13;0
979620;31/12/2017;05/01/2018;5;69;1005;4;27217;13;0
979621;31/12/2017;01/01/2018;1;142;1136;4;11106;13;0
979622;31/12/2017;04/01/2018;4;26;653;4;30267;13;0
979623;31/12/2017;05/01/2018;5;170;1587;4;14868;13;0
979624;31/12/2017;31/12/2017;0;123;153;4;18438;13;0
979625;31/12/2017;06/01/2018;6;188;711;4;22034;13;0
979626;31/12/2017;31/12/2017;0;112;1438;4;29945;13;0
979627;31/12/2017;31/12/2017;0;43;1393;4;17584;13;0
979628;31/12/2017;31/12/2017;0;18;1149;4;12367;13;0
979629;31/12/2017;04/01/2018;4;81;1021;4;6670;13;0
979630;31/12/2017;31/12/2017;0;123;1022;4;33359;13;0
979631;31/12/2017;31/12/2017;0;39;301;4;24215;13;0
979632;31/12/2017;31/12/2017;0;140;1186;4;21056;13;0
979633;31/12/2017;31/12/2017;0;89;389;4;29586;13;0
979634;31/12/2017;31/12/2017;0;170;1198;4;9534;13;0
979635;31/12/2017;06/01/2018;6;47;317;4;13138;13;0
979636;31/12/2017;31/12/2017;0;41;951;4;7644;13;0
979637;31/12/2017;02/01/2018;2;132;1561;4;19252;13;0
979638;31/12/2017;31/12/2017;0;185;1048;4;6055;13;0
979639;31/12/2017;03/01/2018;3;15;1552;4;26041;13;0
979640;31/12/2017;05/01/2018;5;142;736;4;35812;13;0
979641;31/12/2017;31/12/2017;0;3;1235;4;16328;13;0
979642;31/12/2017;31/12/2017;0;161;1241;4;20782;13;0
979643;31/12/2017;02/01/2018;2;179;693;4;32361;13;0
979644;31/12/2017;31/12/2017;0;58;261;4;13625;13;0
979645;31/12/2017;08/01/2018;8;44;691;4;11852;13;0
979646;31/12/2017;01/01/2018;1;21;165;4;34184;13;0
979647;31/12/2017;01/01/2018;1;71;1654;4;8311;13;0
979648;31/12/2017;31/12/2017;0;81;310;4;34326;13;0
979649;31/12/2017;31/12/2017;0;48;983;4;9120;13;0
979650;31/12/2017;03/01/2018;3;95;1528;4;16797;13;0
979651;31/12/2017;02/01/2018;2;6;1586;4;27479;13;0
979652;31/12/2017;05/01/2018;5;33;388;4;24808;13;0
979653;31/12/2017;31/12/2017;0;15;165;4;13837;13;0
979654;31/12/2017;31/12/2017;0;150;528;4;27690;13;0
979655;31/12/2017;31/12/2017;0;41;1157;4;9576;13;0
979656;31/12/2017;01/01/2018;1;23;1509;4;25662;13;0
979657;31/12/2017;31/12/2017;0;161;1178;4;8906;13;0
979658;31/12/2017;02/01/2018;2;24;713;4;26808;13;0
979659;31/12/2017;02/01/2018;2;10;687;4;30862;13;0
979660;31/12/2017;31/12/2017;0;100;1435;4;9274;13;0
979661;31/12/2017;01/01/2018;1;172;1156;4;21140;13;0
979662;31/12/2017;31/12/2017;0;52;1183;4;22119;13;0
979663;31/12/2017;31/12/2017;0;171;1146;4;20853;13;0
979664;31/12/2017;05/01/2018;5;23;1580;4;31029;13;0
979665;31/12/2017;02/01/2018;2;69;1217;4;16751;13;0
979666;31/12/2017;31/12/2017;0;43;956;4;22771;13;0
979667;31/12/2017;02/01/2018;2;100;1225;4;14402;13;0
979668;31/12/2017;03/01/2018;3;36;792;4;26843;13;0
979669;31/12/2017;31/12/2017;0;76;736;4;14607;13;0
979670;31/12/2017;31/12/2017;0;36;601;4;3638;13;0
979671;31/12/2017;06/01/2018;6;65;397;4;19530;13;0
979672;31/12/2017;01/01/2018;1;197;209;4;6406;13;0
979673;31/12/2017;03/01/2018;3;153;1186;4;22956;13;0
979674;31/12/2017;07/01/2018;7;174;1305;4;22526;13;0
979675;31/12/2017;31/12/2017;0;126;604;4;25669;13;0
979676;31/12/2017;06/01/2018;6;127;730;4;19201;13;0
979677;31/12/2017;04/01/2018;4;10;1631;4;26131;13;0
979678;31/12/2017;31/12/2017;0;192;40;4;31318;13;0
979679;31/12/2017;31/12/2017;0;132;1336;4;32159;13;0
979680;31/12/2017;03/01/2018;3;194;347;4;38158;13;0
979681;31/12/2017;31/12/2017;0;97;1507;4;16139;13;0
979682;31/12/2017;31/12/2017;0;116;1042;4;13319;13;0
979683;31/12/2017;03/01/2018;3;30;1385;4;28955;13;0
979684;31/12/2017;31/12/2017;0;153;1170;4;26812;13;0
979685;31/12/2017;01/01/2018;1;135;314;4;25281;13;0
979686;31/12/2017;04/01/2018;4;47;267;4;3675;13;0
979687;31/12/2017;31/12/2017;0;58;1463;4;15698;13;0
979688;31/12/2017;31/12/2017;0;43;1147;4;31071;13;0
979689;31/12/2017;31/12/2017;0;153;1585;4;26371;13;0
979690;31/12/2017;05/01/2018;5;181;37;4;22860;13;0
979691;31/12/2017;31/12/2017;0;180;1357;4;25854;13;0
979692;31/12/2017;31/12/2017;0;191;169;4;13883;13;0
979693;31/12/2017;03/01/2018;3;124;1133;4;4464;13;0
979694;31/12/2017;04/01/2018;4;98;1347;4;20296;13;0
979695;31/12/2017;31/12/2017;0;181;1242;4;15248;13;0
979696;31/12/2017;31/12/2017;0;111;1225;4;9854;13;0
979697;31/12/2017;04/01/2018;4;150;956;4;22516;13;0
979698;31/12/2017;31/12/2017;0;7;1175;4;32751;13;0
979699;31/12/2017;02/01/2018;2;174;1497;4;30533;13;0
979700;31/12/2017;06/01/2018;6;160;1432;4;14617;13;0
979701;31/12/2017;01/01/2018;1;42;666;4;23675;13;0
979702;31/12/2017;06/01/2018;6;158;1419;4;19318;13;0
979703;31/12/2017;01/01/2018;1;126;987;4;14554;13;0
979704;31/12/2017;09/01/2018;9;9;1043;4;4294;13;0
979705;31/12/2017;31/12/2017;0;71;749;4;13589;13;0
979706;31/12/2017;01/01/2018;1;107;206;4;22190;13;0
979707;31/12/2017;31/12/2017;0;135;551;4;11722;13;0
979708;31/12/2017;31/12/2017;0;289;1654;4;31005;13;0
979709;31/12/2017;31/12/2017;0;10;1635;4;20563;13;0
979710;31/12/2017;31/12/2017;0;6;683;4;27048;13;0
979711;31/12/2017;31/12/2017;0;108;496;4;15634;13;0
979712;31/12/2017;04/01/2018;4;155;170;4;16288;13;0
979713;31/12/2017;09/01/2018;9;97;1651;4;31464;13;0
979714;31/12/2017;07/01/2018;7;118;962;4;32766;13;0
979715;31/12/2017;31/12/2017;0;170;1393;4;3771;13;0
979716;31/12/2017;31/12/2017;0;163;1353;4;30269;13;0
979717;31/12/2017;31/12/2017;0;103;1402;4;16973;13;0
979718;31/12/2017;03/01/2018;3;289;1582;4;13896;13;0
979719;31/12/2017;05/01/2018;5;13;1175;4;10225;13;0
979720;31/12/2017;31/12/2017;0;160;169;4;29413;13;0
979721;31/12/2017;10/01/2018;10;61;1397;4;6066;13;0
979722;31/12/2017;31/12/2017;0;77;1651;4;28784;13;0
979723;31/12/2017;31/12/2017;0;46;1025;4;24495;13;0
979724;31/12/2017;07/01/2018;7;100;1596;4;16620;13;0
979725;31/12/2017;01/01/2018;1;35;234;4;36389;13;0
979726;31/12/2017;07/01/2018;7;168;284;4;16452;13;0
979727;31/12/2017;05/01/2018;5;113;264;4;34110;13;0
979728;31/12/2017;31/12/2017;0;79;1225;4;35731;13;0
979729;31/12/2017;31/12/2017;0;33;1398;4;7811;13;0
979730;31/12/2017;03/01/2018;3;19;1296;4;7721;13;0
979731;31/12/2017;06/01/2018;6;48;1421;4;7103;13;0
979732;31/12/2017;31/12/2017;0;101;1585;4;12635;13;0
979733;31/12/2017;08/01/2018;8;2;1390;4;28280;13;0
979734;31/12/2017;31/12/2017;0;58;1508;4;10859;13;0
979735;31/12/2017;09/01/2018;9;182;1638;4;28801;13;0
979736;31/12/2017;02/01/2018;2;196;1588;4;11312;13;0
979737;31/12/2017;31/12/2017;0;45;542;4;1973;13;0
979738;31/12/2017;31/12/2017;0;172;613;4;27130;13;0
979739;31/12/2017;03/01/2018;3;18;624;4;23166;13;0
979740;31/12/2017;03/01/2018;3;125;980;4;34125;13;0
979741;31/12/2017;04/01/2018;4;116;997;4;28216;13;0
979742;31/12/2017;31/12/2017;0;142;307;4;28787;13;0
979743;31/12/2017;01/01/2018;1;181;1004;4;18595;13;0
979744;31/12/2017;05/01/2018;5;48;727;4;11992;13;0
979745;31/12/2017;31/12/2017;0;196;976;4;8490;13;0
979746;31/12/2017;10/01/2018;10;53;1079;4;26299;13;0
979747;31/12/2017;31/12/2017;0;118;590;4;15794;13;0
979748;31/12/2017;31/12/2017;0;99;962;4;1078;13;0
979749;31/12/2017;02/01/2018;2;93;1182;4;5824;13;0
979750;31/12/2017;09/01/2018;9;155;643;4;4899;13;0
979751;31/12/2017;05/01/2018;5;75;37;4;11485;13;0
979752;31/12/2017;06/01/2018;6;55;354;4;20414;13;0
979753;31/12/2017;31/12/2017;0;111;203;4;31933;13;0
979754;31/12/2017;06/01/2018;6;150;256;4;23264;13;0
979755;31/12/2017;31/12/2017;0;163;122;4;23450;13;0
979756;31/12/2017;31/12/2017;0;32;1145;4;4777;13;0
979757;31/12/2017;31/12/2017;0;108;168;4;26370;13;0
979758;31/12/2017;31/12/2017;0;101;38;4;21219;13;0
979759;31/12/2017;03/01/2018;3;107;301;4;14660;13;0
979760;31/12/2017;07/01/2018;7;6;1208;4;16057;13;0
979761;31/12/2017;31/12/2017;0;182;39;4;15731;13;0
979762;31/12/2017;31/12/2017;0;62;643;4;36923;13;0
979763;31/12/2017;01/01/2018;1;63;1307;4;31393;13;0
979764;31/12/2017;31/12/2017;0;78;1152;4;10549;13;0
979765;31/12/2017;31/12/2017;0;151;1381;4;25252;13;0
979766;31/12/2017;31/12/2017;0;174;1567;4;26719;13;0
979767;31/12/2017;03/01/2018;3;3;1452;4;32113;13;0
979768;31/12/2017;10/01/2018;10;62;244;4;16304;13;0
979769;31/12/2017;31/12/2017;0;2;1443;4;23604;13;0
979770;31/12/2017;31/12/2017;0;97;1103;4;16397;13;0
979771;31/12/2017;31/12/2017;0;35;1346;4;4874;13;0
979772;31/12/2017;04/01/2018;4;104;636;4;2688;13;0
979773;31/12/2017;31/12/2017;0;34;1176;4;11085;13;0
979774;31/12/2017;07/01/2018;7;59;637;4;17211;13;0
979775;31/12/2017;31/12/2017;0;192;682;4;24946;13;0
979776;31/12/2017;06/01/2018;6;175;1578;4;19553;13;0
979777;31/12/2017;04/01/2018;4;143;669;4;15205;13;0
979778;31/12/2017;01/01/2018;1;132;510;4;15812;13;0
979779;31/12/2017;02/01/2018;2;54;675;4;31677;13;0
979780;31/12/2017;01/01/2018;1;173;691;4;25866;13;0
979781;31/12/2017;31/12/2017;0;159;716;4;16954;13;0
979782;31/12/2017;31/12/2017;0;151;1026;4;31512;13;0
979783;31/12/2017;31/12/2017;0;95;1638;4;24235;13;0
979784;31/12/2017;31/12/2017;0;7;542;4;23247;13;0
979785;31/12/2017;02/01/2018;2;112;954;4;31323;13;0
979786;31/12/2017;31/12/2017;0;172;1508;4;22732;13;0
979787;31/12/2017;31/12/2017;0;28;368;4;27364;13;0
979788;31/12/2017;31/12/2017;0;71;245;4;17613;13;0
979789;31/12/2017;31/12/2017;0;150;1154;4;14562;13;0
979790;31/12/2017;05/01/2018;5;148;1537;4;8003;13;0
979791;31/12/2017;02/01/2018;2;126;1152;4;2930;13;0
979792;31/12/2017;31/12/2017;0;29;613;4;12899;13;0
979793;31/12/2017;31/12/2017;0;93;589;4;5810;13;0
979794;31/12/2017;31/12/2017;0;79;544;4;8750;13;0
979795;31/12/2017;31/12/2017;0;166;627;4;10102;13;0
979796;31/12/2017;02/01/2018;2;163;991;4;20875;13;0
979797;31/12/2017;31/12/2017;0;148;1553;4;9738;13;0
979798;31/12/2017;03/01/2018;3;8;260;4;4048;13;0
979799;31/12/2017;31/12/2017;0;112;957;4;14464;13;0
979800;31/12/2017;31/12/2017;0;171;739;4;17327;13;0
979801;31/12/2017;01/01/2018;1;39;1610;4;35071;13;0
979802;31/12/2017;07/01/2018;7;181;654;4;13296;13;0
979803;31/12/2017;06/01/2018;6;101;1433;4;2619;13;0
979804;31/12/2017;31/12/2017;0;158;1474;4;6813;13;0
979805;31/12/2017;31/12/2017;0;158;1152;4;6079;13;0
979806;31/12/2017;31/12/2017;0;47;290;4;38756;13;0
979807;31/12/2017;31/12/2017;0;121;39;4;26475;13;0
979808;31/12/2017;05/01/2018;5;104;398;4;25003;13;0
979809;31/12/2017;04/01/2018;4;32;219;4;19181;13;0
979810;31/12/2017;01/01/2018;1;88;1605;4;18350;13;0
979811;31/12/2017;06/01/2018;6;50;364;4;18584;13;0
979812;31/12/2017;04/01/2018;4;26;539;4;5954;13;0
979813;31/12/2017;08/01/2018;8;174;1141;4;34735;13;0
979814;31/12/2017;01/01/2018;1;167;218;4;20184;13;0
979815;31/12/2017;31/12/2017;0;23;1021;4;16576;13;0
979816;31/12/2017;07/01/2018;7;63;1586;4;28468;13;0
979817;31/12/2017;03/01/2018;3;63;1241;4;26202;13;0
979818;31/12/2017;03/01/2018;3;107;1181;4;27664;13;0
979819;31/12/2017;31/12/2017;0;194;528;4;32486;13;0
979820;31/12/2017;31/12/2017;0;126;317;4;23527;13;0
979821;31/12/2017;05/01/2018;5;104;1221;4;14538;13;0
979822;31/12/2017;31/12/2017;0;41;1395;4;31031;13;0
979823;31/12/2017;02/01/2018;2;107;1226;4;20890;13;0
979824;31/12/2017;06/01/2018;6;82;823;4;33744;13;0
979825;31/12/2017;07/01/2018;7;126;1205;4;7389;13;0
979826;31/12/2017;10/01/2018;10;192;710;4;18117;13;0
979827;31/12/2017;31/12/2017;0;192;273;4;28543;13;0
979828;31/12/2017;01/01/2018;1;196;643;4;19649;13;0
979829;31/12/2017;07/01/2018;7;135;50;4;30361;13;0
979830;31/12/2017;31/12/2017;0;72;1559;4;15286;13;0
979831;31/12/2017;07/01/2018;7;131;1211;4;6518;13;0
979832;31/12/2017;31/12/2017;0;116;1007;4;7896;13;0
979833;31/12/2017;31/12/2017;0;151;1229;4;12797;13;0
979834;31/12/2017;31/12/2017;0;2;1635;4;23129;13;0
979835;31/12/2017;08/01/2018;8;2;49;4;25365;13;0
979836;31/12/2017;31/12/2017;0;143;1100;4;3928;13;0
979837;31/12/2017;31/12/2017;0;103;690;4;31147;13;0
